Date and Time (UTC),Receiver,Description,Data
2019-06-10 0:47,VR2AR-547109,Temperature,3.2
2019-06-10 0:52,VR2AR-547109,Temperature,3.2
2019-06-10 0:57,VR2AR-547109,Temperature,3.2
2019-06-10 1:01,VR2AR-547109,Temperature,3.1
2019-06-10 1:06,VR2AR-547109,Temperature,3.1
2019-06-10 1:11,VR2AR-547109,Temperature,3.1
2019-06-10 1:16,VR2AR-547109,Temperature,3.1
2019-06-10 1:21,VR2AR-547109,Temperature,3.1
2019-06-10 1:26,VR2AR-547109,Temperature,3.1
2019-06-10 1:31,VR2AR-547109,Temperature,3.1
2019-06-10 1:36,VR2AR-547109,Temperature,3.1
2019-06-10 1:41,VR2AR-547109,Temperature,3.1
2019-06-10 1:46,VR2AR-547109,Temperature,3.2
2019-06-10 1:51,VR2AR-547109,Temperature,3.3
2019-06-10 1:56,VR2AR-547109,Temperature,3.3
2019-06-10 2:05,VR2AR-547109,Temperature,3.4
2019-06-10 2:10,VR2AR-547109,Temperature,3.3
2019-06-10 2:15,VR2AR-547109,Temperature,3.3
2019-06-10 2:20,VR2AR-547109,Temperature,3.3
2019-06-10 2:25,VR2AR-547109,Temperature,3.3
2019-06-10 2:30,VR2AR-547109,Temperature,3.3
2019-06-10 2:35,VR2AR-547109,Temperature,3.3
2019-06-10 2:40,VR2AR-547109,Temperature,3.3
2019-06-10 2:45,VR2AR-547109,Temperature,3.3
2019-06-10 2:50,VR2AR-547109,Temperature,3.3
2019-06-10 2:55,VR2AR-547109,Temperature,3.3
2019-06-10 3:04,VR2AR-547109,Temperature,3.3
2019-06-10 3:09,VR2AR-547109,Temperature,3.3
2019-06-10 3:14,VR2AR-547109,Temperature,3.3
2019-06-10 3:19,VR2AR-547109,Temperature,3.3
2019-06-10 3:24,VR2AR-547109,Temperature,3.2
2019-06-10 3:29,VR2AR-547109,Temperature,3.2
2019-06-10 3:34,VR2AR-547109,Temperature,3.2
2019-06-10 3:39,VR2AR-547109,Temperature,3.3
2019-06-10 3:44,VR2AR-547109,Temperature,3.3
2019-06-10 3:49,VR2AR-547109,Temperature,3.2
2019-06-10 3:54,VR2AR-547109,Temperature,3.2
2019-06-10 3:59,VR2AR-547109,Temperature,3.1
2019-06-10 4:03,VR2AR-547109,Temperature,3.1
2019-06-10 4:08,VR2AR-547109,Temperature,3.1
2019-06-10 4:13,VR2AR-547109,Temperature,3
2019-06-10 4:18,VR2AR-547109,Temperature,3
2019-06-10 4:23,VR2AR-547109,Temperature,3
2019-06-10 4:28,VR2AR-547109,Temperature,3
2019-06-10 4:33,VR2AR-547109,Temperature,3
2019-06-10 4:38,VR2AR-547109,Temperature,3
2019-06-10 4:43,VR2AR-547109,Temperature,3
2019-06-10 4:48,VR2AR-547109,Temperature,3
2019-06-10 4:53,VR2AR-547109,Temperature,3.1
2019-06-10 4:58,VR2AR-547109,Temperature,3.1
2019-06-10 5:02,VR2AR-547109,Temperature,3.1
2019-06-10 5:07,VR2AR-547109,Temperature,3.1
2019-06-10 5:12,VR2AR-547109,Temperature,3.2
2019-06-10 5:17,VR2AR-547109,Temperature,3.2
2019-06-10 5:22,VR2AR-547109,Temperature,3.2
2019-06-10 5:27,VR2AR-547109,Temperature,3.2
2019-06-10 5:32,VR2AR-547109,Temperature,3.2
2019-06-10 5:37,VR2AR-547109,Temperature,3.2
2019-06-10 5:42,VR2AR-547109,Temperature,3.2
2019-06-10 5:47,VR2AR-547109,Temperature,3.2
2019-06-10 5:52,VR2AR-547109,Temperature,3.3
2019-06-10 5:57,VR2AR-547109,Temperature,3.3
2019-06-10 6:01,VR2AR-547109,Temperature,3.4
2019-06-10 6:06,VR2AR-547109,Temperature,3.4
2019-06-10 6:11,VR2AR-547109,Temperature,3.4
2019-06-10 6:16,VR2AR-547109,Temperature,3.4
2019-06-10 6:21,VR2AR-547109,Temperature,3.4
2019-06-10 6:26,VR2AR-547109,Temperature,3.5
2019-06-10 6:31,VR2AR-547109,Temperature,3.5
2019-06-10 6:36,VR2AR-547109,Temperature,3.5
2019-06-10 6:41,VR2AR-547109,Temperature,3.6
2019-06-10 6:46,VR2AR-547109,Temperature,3.6
2019-06-10 6:51,VR2AR-547109,Temperature,3.6
2019-06-10 6:56,VR2AR-547109,Temperature,3.6
2019-06-10 7:05,VR2AR-547109,Temperature,3.7
2019-06-10 7:10,VR2AR-547109,Temperature,3.7
2019-06-10 7:15,VR2AR-547109,Temperature,3.7
2019-06-10 7:20,VR2AR-547109,Temperature,3.7
2019-06-10 7:25,VR2AR-547109,Temperature,3.7
2019-06-10 7:30,VR2AR-547109,Temperature,3.7
2019-06-10 7:35,VR2AR-547109,Temperature,3.7
2019-06-10 7:40,VR2AR-547109,Temperature,3.7
2019-06-10 7:45,VR2AR-547109,Temperature,3.7
2019-06-10 7:50,VR2AR-547109,Temperature,3.7
2019-06-10 7:55,VR2AR-547109,Temperature,3.8
2019-06-10 8:04,VR2AR-547109,Temperature,3.8
2019-06-10 8:09,VR2AR-547109,Temperature,3.8
2019-06-10 8:14,VR2AR-547109,Temperature,3.8
2019-06-10 8:19,VR2AR-547109,Temperature,3.9
2019-06-10 8:24,VR2AR-547109,Temperature,3.9
2019-06-10 8:29,VR2AR-547109,Temperature,3.9
2019-06-10 8:34,VR2AR-547109,Temperature,3.8
2019-06-10 8:39,VR2AR-547109,Temperature,3.8
2019-06-10 8:44,VR2AR-547109,Temperature,3.9
2019-06-10 8:49,VR2AR-547109,Temperature,3.9
2019-06-10 8:54,VR2AR-547109,Temperature,3.9
2019-06-10 8:59,VR2AR-547109,Temperature,3.8
2019-06-10 9:03,VR2AR-547109,Temperature,3.8
2019-06-10 9:08,VR2AR-547109,Temperature,3.8
2019-06-10 9:13,VR2AR-547109,Temperature,3.8
2019-06-10 9:18,VR2AR-547109,Temperature,3.9
2019-06-10 9:23,VR2AR-547109,Temperature,3.9
2019-06-10 9:28,VR2AR-547109,Temperature,3.9
2019-06-10 9:33,VR2AR-547109,Temperature,3.9
2019-06-10 9:38,VR2AR-547109,Temperature,3.9
2019-06-10 9:43,VR2AR-547109,Temperature,3.9
2019-06-10 9:48,VR2AR-547109,Temperature,3.8
2019-06-10 9:53,VR2AR-547109,Temperature,3.8
2019-06-10 9:58,VR2AR-547109,Temperature,3.7
2019-06-10 10:02,VR2AR-547109,Temperature,3.6
2019-06-10 10:07,VR2AR-547109,Temperature,3.6
2019-06-10 10:12,VR2AR-547109,Temperature,3.6
2019-06-10 10:17,VR2AR-547109,Temperature,3.6
2019-06-10 10:22,VR2AR-547109,Temperature,3.5
2019-06-10 10:27,VR2AR-547109,Temperature,3.5
2019-06-10 10:32,VR2AR-547109,Temperature,3.5
2019-06-10 10:37,VR2AR-547109,Temperature,3.6
2019-06-10 10:42,VR2AR-547109,Temperature,3.6
2019-06-10 10:47,VR2AR-547109,Temperature,3.6
2019-06-10 10:52,VR2AR-547109,Temperature,3.6
2019-06-10 10:57,VR2AR-547109,Temperature,3.6
2019-06-10 11:01,VR2AR-547109,Temperature,3.6
2019-06-10 11:06,VR2AR-547109,Temperature,3.6
2019-06-10 11:11,VR2AR-547109,Temperature,3.6
2019-06-10 11:16,VR2AR-547109,Temperature,3.6
2019-06-10 11:21,VR2AR-547109,Temperature,3.6
2019-06-10 11:26,VR2AR-547109,Temperature,3.6
2019-06-10 11:31,VR2AR-547109,Temperature,3.6
2019-06-10 11:36,VR2AR-547109,Temperature,3.6
2019-06-10 11:41,VR2AR-547109,Temperature,3.6
2019-06-10 11:46,VR2AR-547109,Temperature,3.6
2019-06-10 11:51,VR2AR-547109,Temperature,3.6
2019-06-10 11:56,VR2AR-547109,Temperature,3.6
2019-06-10 12:05,VR2AR-547109,Temperature,3.6
2019-06-10 12:10,VR2AR-547109,Temperature,3.6
2019-06-10 12:15,VR2AR-547109,Temperature,3.5
2019-06-10 12:20,VR2AR-547109,Temperature,3.4
2019-06-10 12:25,VR2AR-547109,Temperature,3.4
2019-06-10 12:30,VR2AR-547109,Temperature,3.4
2019-06-10 12:35,VR2AR-547109,Temperature,3.4
2019-06-10 12:40,VR2AR-547109,Temperature,3.4
2019-06-10 12:45,VR2AR-547109,Temperature,3.4
2019-06-10 12:50,VR2AR-547109,Temperature,3.4
2019-06-10 12:55,VR2AR-547109,Temperature,3.4
2019-06-10 13:04,VR2AR-547109,Temperature,3.4
2019-06-10 13:09,VR2AR-547109,Temperature,3.4
2019-06-10 13:14,VR2AR-547109,Temperature,3.4
2019-06-10 13:19,VR2AR-547109,Temperature,3.4
2019-06-10 13:24,VR2AR-547109,Temperature,3.4
2019-06-10 13:29,VR2AR-547109,Temperature,3.4
2019-06-10 13:34,VR2AR-547109,Temperature,3.4
2019-06-10 13:39,VR2AR-547109,Temperature,3.4
2019-06-10 13:44,VR2AR-547109,Temperature,3.4
2019-06-10 13:49,VR2AR-547109,Temperature,3.4
2019-06-10 13:54,VR2AR-547109,Temperature,3.4
2019-06-10 13:59,VR2AR-547109,Temperature,3.4
2019-06-10 14:03,VR2AR-547109,Temperature,3.4
2019-06-10 14:08,VR2AR-547109,Temperature,3.4
2019-06-10 14:13,VR2AR-547109,Temperature,3.4
2019-06-10 14:18,VR2AR-547109,Temperature,3.4
2019-06-10 14:23,VR2AR-547109,Temperature,3.4
2019-06-10 14:28,VR2AR-547109,Temperature,3.4
2019-06-10 14:33,VR2AR-547109,Temperature,3.3
2019-06-10 14:38,VR2AR-547109,Temperature,3.2
2019-06-10 14:43,VR2AR-547109,Temperature,3
2019-06-10 14:48,VR2AR-547109,Temperature,2.9
2019-06-10 14:53,VR2AR-547109,Temperature,2.7
2019-06-10 14:58,VR2AR-547109,Temperature,2.7
2019-06-10 15:02,VR2AR-547109,Temperature,2.6
2019-06-10 15:07,VR2AR-547109,Temperature,2.5
2019-06-10 15:12,VR2AR-547109,Temperature,2.5
2019-06-10 15:17,VR2AR-547109,Temperature,2.5
2019-06-10 15:22,VR2AR-547109,Temperature,2.5
2019-06-10 15:27,VR2AR-547109,Temperature,2.5
2019-06-10 15:32,VR2AR-547109,Temperature,2.5
2019-06-10 15:37,VR2AR-547109,Temperature,2.5
2019-06-10 15:42,VR2AR-547109,Temperature,2.5
2019-06-10 15:47,VR2AR-547109,Temperature,2.6
2019-06-10 15:52,VR2AR-547109,Temperature,2.7
2019-06-10 15:57,VR2AR-547109,Temperature,2.6
2019-06-10 16:01,VR2AR-547109,Temperature,2.6
2019-06-10 16:06,VR2AR-547109,Temperature,2.7
2019-06-10 16:11,VR2AR-547109,Temperature,2.8
2019-06-10 16:16,VR2AR-547109,Temperature,2.8
2019-06-10 16:21,VR2AR-547109,Temperature,2.9
2019-06-10 16:26,VR2AR-547109,Temperature,2.9
2019-06-10 16:31,VR2AR-547109,Temperature,2.9
2019-06-10 16:36,VR2AR-547109,Temperature,3
2019-06-10 16:41,VR2AR-547109,Temperature,3
2019-06-10 16:46,VR2AR-547109,Temperature,3
2019-06-10 16:51,VR2AR-547109,Temperature,3.1
2019-06-10 16:56,VR2AR-547109,Temperature,3.1
2019-06-10 17:05,VR2AR-547109,Temperature,3.2
2019-06-10 17:10,VR2AR-547109,Temperature,3.2
2019-06-10 17:15,VR2AR-547109,Temperature,3.3
2019-06-10 17:20,VR2AR-547109,Temperature,3.4
2019-06-10 17:25,VR2AR-547109,Temperature,3.5
2019-06-10 17:30,VR2AR-547109,Temperature,3.6
2019-06-10 17:35,VR2AR-547109,Temperature,3.6
2019-06-10 17:40,VR2AR-547109,Temperature,3.5
2019-06-10 17:45,VR2AR-547109,Temperature,3.6
2019-06-10 17:50,VR2AR-547109,Temperature,3.6
2019-06-10 17:55,VR2AR-547109,Temperature,3.7
2019-06-10 18:04,VR2AR-547109,Temperature,3.8
2019-06-10 18:09,VR2AR-547109,Temperature,3.8
2019-06-10 18:14,VR2AR-547109,Temperature,3.8
2019-06-10 18:19,VR2AR-547109,Temperature,3.8
2019-06-10 18:24,VR2AR-547109,Temperature,3.8
2019-06-10 18:29,VR2AR-547109,Temperature,3.8
2019-06-10 18:34,VR2AR-547109,Temperature,3.8
2019-06-10 18:39,VR2AR-547109,Temperature,3.8
2019-06-10 18:44,VR2AR-547109,Temperature,3.8
2019-06-10 18:49,VR2AR-547109,Temperature,3.8
2019-06-10 18:54,VR2AR-547109,Temperature,3.8
2019-06-10 18:59,VR2AR-547109,Temperature,3.8
2019-06-10 19:03,VR2AR-547109,Temperature,3.9
2019-06-10 19:08,VR2AR-547109,Temperature,3.9
2019-06-10 19:13,VR2AR-547109,Temperature,3.9
2019-06-10 19:18,VR2AR-547109,Temperature,3.9
2019-06-10 19:23,VR2AR-547109,Temperature,3.9
2019-06-10 19:28,VR2AR-547109,Temperature,3.9
2019-06-10 19:33,VR2AR-547109,Temperature,3.9
2019-06-10 19:38,VR2AR-547109,Temperature,3.9
2019-06-10 19:43,VR2AR-547109,Temperature,3.8
2019-06-10 19:48,VR2AR-547109,Temperature,3.7
2019-06-10 19:53,VR2AR-547109,Temperature,3.7
2019-06-10 19:58,VR2AR-547109,Temperature,3.7
2019-06-10 20:02,VR2AR-547109,Temperature,3.8
2019-06-10 20:07,VR2AR-547109,Temperature,3.8
2019-06-10 20:12,VR2AR-547109,Temperature,3.8
2019-06-10 20:17,VR2AR-547109,Temperature,3.8
2019-06-10 20:22,VR2AR-547109,Temperature,3.8
2019-06-10 20:27,VR2AR-547109,Temperature,3.8
2019-06-10 20:32,VR2AR-547109,Temperature,3.8
2019-06-10 20:37,VR2AR-547109,Temperature,3.8
2019-06-10 20:42,VR2AR-547109,Temperature,3.6
2019-06-10 20:47,VR2AR-547109,Temperature,3.6
2019-06-10 20:52,VR2AR-547109,Temperature,3.6
2019-06-10 20:57,VR2AR-547109,Temperature,3.7
2019-06-10 21:01,VR2AR-547109,Temperature,3.8
2019-06-10 21:06,VR2AR-547109,Temperature,3.9
2019-06-10 21:11,VR2AR-547109,Temperature,3.9
2019-06-10 21:16,VR2AR-547109,Temperature,4
2019-06-10 21:21,VR2AR-547109,Temperature,3.9
2019-06-10 21:26,VR2AR-547109,Temperature,3.9
2019-06-10 21:31,VR2AR-547109,Temperature,4
2019-06-10 21:36,VR2AR-547109,Temperature,4
2019-06-10 21:41,VR2AR-547109,Temperature,4
2019-06-10 21:46,VR2AR-547109,Temperature,4
2019-06-10 21:51,VR2AR-547109,Temperature,4
2019-06-10 21:56,VR2AR-547109,Temperature,4.1
2019-06-10 22:05,VR2AR-547109,Temperature,4.1
2019-06-10 22:10,VR2AR-547109,Temperature,4.1
2019-06-10 22:15,VR2AR-547109,Temperature,4.1
2019-06-10 22:20,VR2AR-547109,Temperature,4.1
2019-06-10 22:25,VR2AR-547109,Temperature,4.1
2019-06-10 22:30,VR2AR-547109,Temperature,4.1
2019-06-10 22:35,VR2AR-547109,Temperature,4.1
2019-06-10 22:40,VR2AR-547109,Temperature,4.1
2019-06-10 22:45,VR2AR-547109,Temperature,4.1
2019-06-10 22:50,VR2AR-547109,Temperature,4
2019-06-10 22:55,VR2AR-547109,Temperature,4
2019-06-10 23:04,VR2AR-547109,Temperature,3.9
2019-06-10 23:09,VR2AR-547109,Temperature,3.9
2019-06-10 23:14,VR2AR-547109,Temperature,3.9
2019-06-10 23:19,VR2AR-547109,Temperature,3.9
2019-06-10 23:24,VR2AR-547109,Temperature,3.9
2019-06-10 23:29,VR2AR-547109,Temperature,3.9
2019-06-10 23:34,VR2AR-547109,Temperature,3.9
2019-06-10 23:39,VR2AR-547109,Temperature,3.9
2019-06-10 23:44,VR2AR-547109,Temperature,3.9
2019-06-10 23:49,VR2AR-547109,Temperature,4
2019-06-10 23:54,VR2AR-547109,Temperature,4
2019-06-10 23:59,VR2AR-547109,Temperature,4
2019-06-11 2:00,VR2AR-547109,Temperature,3.7
2019-06-11 7:00,VR2AR-547109,Temperature,3.4
2019-06-11 12:00,VR2AR-547109,Temperature,3.6
2019-06-11 17:00,VR2AR-547109,Temperature,2.9
2019-06-11 22:00,VR2AR-547109,Temperature,3.7
2019-06-12 0:04,VR2AR-547109,Temperature,3.7
2019-06-12 0:09,VR2AR-547109,Temperature,3.7
2019-06-12 0:14,VR2AR-547109,Temperature,3.7
2019-06-12 0:19,VR2AR-547109,Temperature,3.7
2019-06-12 0:24,VR2AR-547109,Temperature,3.7
2019-06-12 0:29,VR2AR-547109,Temperature,3.7
2019-06-12 0:34,VR2AR-547109,Temperature,3.7
2019-06-12 0:39,VR2AR-547109,Temperature,3.7
2019-06-12 0:44,VR2AR-547109,Temperature,3.7
2019-06-12 0:49,VR2AR-547109,Temperature,3.8
2019-06-12 0:54,VR2AR-547109,Temperature,3.8
2019-06-12 0:59,VR2AR-547109,Temperature,3.8
2019-06-12 1:03,VR2AR-547109,Temperature,3.7
2019-06-12 1:08,VR2AR-547109,Temperature,3.7
2019-06-12 1:13,VR2AR-547109,Temperature,3.7
2019-06-12 1:18,VR2AR-547109,Temperature,3.7
2019-06-12 1:23,VR2AR-547109,Temperature,3.8
2019-06-12 1:28,VR2AR-547109,Temperature,3.8
2019-06-12 1:33,VR2AR-547109,Temperature,3.8
2019-06-12 1:38,VR2AR-547109,Temperature,3.8
2019-06-12 1:43,VR2AR-547109,Temperature,3.8
2019-06-12 1:48,VR2AR-547109,Temperature,3.8
2019-06-12 1:53,VR2AR-547109,Temperature,3.8
2019-06-12 1:58,VR2AR-547109,Temperature,3.8
2019-06-12 2:02,VR2AR-547109,Temperature,3.8
2019-06-12 2:07,VR2AR-547109,Temperature,3.8
2019-06-12 2:12,VR2AR-547109,Temperature,3.8
2019-06-12 2:17,VR2AR-547109,Temperature,3.8
2019-06-12 2:22,VR2AR-547109,Temperature,3.8
2019-06-12 2:27,VR2AR-547109,Temperature,3.9
2019-06-12 2:32,VR2AR-547109,Temperature,3.9
2019-06-12 2:37,VR2AR-547109,Temperature,4
2019-06-12 2:42,VR2AR-547109,Temperature,4
2019-06-12 2:47,VR2AR-547109,Temperature,4.1
2019-06-12 2:52,VR2AR-547109,Temperature,4.1
2019-06-12 2:57,VR2AR-547109,Temperature,4
2019-06-12 3:01,VR2AR-547109,Temperature,4
2019-06-12 3:06,VR2AR-547109,Temperature,3.9
2019-06-12 3:11,VR2AR-547109,Temperature,4
2019-06-12 3:16,VR2AR-547109,Temperature,4
2019-06-12 3:21,VR2AR-547109,Temperature,4.1
2019-06-12 3:26,VR2AR-547109,Temperature,4.1
2019-06-12 3:31,VR2AR-547109,Temperature,4.1
2019-06-12 3:36,VR2AR-547109,Temperature,4.1
2019-06-12 3:41,VR2AR-547109,Temperature,4.1
2019-06-12 3:46,VR2AR-547109,Temperature,4.1
2019-06-12 3:51,VR2AR-547109,Temperature,4.1
2019-06-12 3:56,VR2AR-547109,Temperature,4.1
2019-06-12 4:05,VR2AR-547109,Temperature,4.1
2019-06-12 4:10,VR2AR-547109,Temperature,4
2019-06-12 4:15,VR2AR-547109,Temperature,4
2019-06-12 4:20,VR2AR-547109,Temperature,4
2019-06-12 4:25,VR2AR-547109,Temperature,3.9
2019-06-12 4:30,VR2AR-547109,Temperature,4
2019-06-12 4:35,VR2AR-547109,Temperature,3.9
2019-06-12 4:40,VR2AR-547109,Temperature,3.9
2019-06-12 4:45,VR2AR-547109,Temperature,3.9
2019-06-12 4:50,VR2AR-547109,Temperature,3.9
2019-06-12 4:55,VR2AR-547109,Temperature,3.9
2019-06-12 5:04,VR2AR-547109,Temperature,3.8
2019-06-12 5:09,VR2AR-547109,Temperature,3.8
2019-06-12 5:14,VR2AR-547109,Temperature,3.8
2019-06-12 5:19,VR2AR-547109,Temperature,3.8
2019-06-12 5:24,VR2AR-547109,Temperature,3.8
2019-06-12 5:29,VR2AR-547109,Temperature,3.8
2019-06-12 5:34,VR2AR-547109,Temperature,3.8
2019-06-12 5:39,VR2AR-547109,Temperature,4
2019-06-12 5:44,VR2AR-547109,Temperature,4
2019-06-12 5:49,VR2AR-547109,Temperature,4.1
2019-06-12 5:54,VR2AR-547109,Temperature,4.1
2019-06-12 5:59,VR2AR-547109,Temperature,4.1
2019-06-12 6:03,VR2AR-547109,Temperature,4.1
2019-06-12 6:08,VR2AR-547109,Temperature,4.1
2019-06-12 6:13,VR2AR-547109,Temperature,4.2
2019-06-12 6:18,VR2AR-547109,Temperature,4.2
2019-06-12 6:23,VR2AR-547109,Temperature,4.2
2019-06-12 6:28,VR2AR-547109,Temperature,4.3
2019-06-12 6:33,VR2AR-547109,Temperature,4.3
2019-06-12 6:38,VR2AR-547109,Temperature,4.3
2019-06-12 6:43,VR2AR-547109,Temperature,4.4
2019-06-12 6:48,VR2AR-547109,Temperature,4.4
2019-06-12 6:53,VR2AR-547109,Temperature,4.4
2019-06-12 6:58,VR2AR-547109,Temperature,4.3
2019-06-12 7:02,VR2AR-547109,Temperature,4.3
2019-06-12 7:07,VR2AR-547109,Temperature,4.2
2019-06-12 7:12,VR2AR-547109,Temperature,4.2
2019-06-12 7:17,VR2AR-547109,Temperature,4.2
2019-06-12 7:22,VR2AR-547109,Temperature,4.2
2019-06-12 7:27,VR2AR-547109,Temperature,4.3
2019-06-12 7:32,VR2AR-547109,Temperature,4.4
2019-06-12 7:37,VR2AR-547109,Temperature,4.4
2019-06-12 7:42,VR2AR-547109,Temperature,4.5
2019-06-12 7:47,VR2AR-547109,Temperature,4.5
2019-06-12 7:52,VR2AR-547109,Temperature,4.5
2019-06-12 7:57,VR2AR-547109,Temperature,4.5
2019-06-12 8:01,VR2AR-547109,Temperature,4.4
2019-06-12 8:06,VR2AR-547109,Temperature,4.5
2019-06-12 8:11,VR2AR-547109,Temperature,4.6
2019-06-12 8:16,VR2AR-547109,Temperature,4.6
2019-06-12 8:21,VR2AR-547109,Temperature,4.6
2019-06-12 8:26,VR2AR-547109,Temperature,4.4
2019-06-12 8:31,VR2AR-547109,Temperature,4.3
2019-06-12 8:36,VR2AR-547109,Temperature,4.4
2019-06-12 8:41,VR2AR-547109,Temperature,4.5
2019-06-12 8:46,VR2AR-547109,Temperature,4.5
2019-06-12 8:51,VR2AR-547109,Temperature,4.6
2019-06-12 8:56,VR2AR-547109,Temperature,4.6
2019-06-12 9:05,VR2AR-547109,Temperature,4.6
2019-06-12 9:10,VR2AR-547109,Temperature,4.6
2019-06-12 9:15,VR2AR-547109,Temperature,4.6
2019-06-12 9:20,VR2AR-547109,Temperature,4.6
2019-06-12 9:25,VR2AR-547109,Temperature,4.6
2019-06-12 9:30,VR2AR-547109,Temperature,4.6
2019-06-12 9:35,VR2AR-547109,Temperature,4.6
2019-06-12 9:40,VR2AR-547109,Temperature,4.6
2019-06-12 9:45,VR2AR-547109,Temperature,4.6
2019-06-12 9:50,VR2AR-547109,Temperature,4.6
2019-06-12 9:55,VR2AR-547109,Temperature,4.6
2019-06-12 10:04,VR2AR-547109,Temperature,4.6
2019-06-12 10:09,VR2AR-547109,Temperature,4.5
2019-06-12 10:14,VR2AR-547109,Temperature,4.5
2019-06-12 10:19,VR2AR-547109,Temperature,4.4
2019-06-12 10:24,VR2AR-547109,Temperature,4.3
2019-06-12 10:29,VR2AR-547109,Temperature,4.2
2019-06-12 10:34,VR2AR-547109,Temperature,4.2
2019-06-12 10:39,VR2AR-547109,Temperature,4.2
2019-06-12 10:44,VR2AR-547109,Temperature,4.1
2019-06-12 10:49,VR2AR-547109,Temperature,4.1
2019-06-12 10:54,VR2AR-547109,Temperature,4.1
2019-06-12 10:59,VR2AR-547109,Temperature,4
2019-06-12 11:03,VR2AR-547109,Temperature,4.1
2019-06-12 11:08,VR2AR-547109,Temperature,4.1
2019-06-12 11:13,VR2AR-547109,Temperature,4.1
2019-06-12 11:18,VR2AR-547109,Temperature,4.1
2019-06-12 11:23,VR2AR-547109,Temperature,4.2
2019-06-12 11:28,VR2AR-547109,Temperature,4.2
2019-06-12 11:33,VR2AR-547109,Temperature,4.2
2019-06-12 11:38,VR2AR-547109,Temperature,4.1
2019-06-12 11:43,VR2AR-547109,Temperature,3.9
2019-06-12 11:48,VR2AR-547109,Temperature,3.8
2019-06-12 11:53,VR2AR-547109,Temperature,3.5
2019-06-12 11:58,VR2AR-547109,Temperature,3.4
2019-06-12 12:02,VR2AR-547109,Temperature,3.4
2019-06-12 12:07,VR2AR-547109,Temperature,3.4
2019-06-12 12:12,VR2AR-547109,Temperature,3.4
2019-06-12 12:17,VR2AR-547109,Temperature,3.3
2019-06-12 12:22,VR2AR-547109,Temperature,3.2
2019-06-12 12:27,VR2AR-547109,Temperature,3.1
2019-06-12 12:32,VR2AR-547109,Temperature,3
2019-06-12 12:37,VR2AR-547109,Temperature,3
2019-06-12 12:42,VR2AR-547109,Temperature,3
2019-06-12 12:47,VR2AR-547109,Temperature,3
2019-06-12 12:52,VR2AR-547109,Temperature,3
2019-06-12 12:57,VR2AR-547109,Temperature,3
2019-06-12 13:01,VR2AR-547109,Temperature,3
2019-06-12 13:06,VR2AR-547109,Temperature,3
2019-06-12 13:11,VR2AR-547109,Temperature,3
2019-06-12 13:16,VR2AR-547109,Temperature,3
2019-06-12 13:21,VR2AR-547109,Temperature,3
2019-06-12 13:26,VR2AR-547109,Temperature,2.9
2019-06-12 13:31,VR2AR-547109,Temperature,2.9
2019-06-12 13:36,VR2AR-547109,Temperature,2.9
2019-06-12 13:41,VR2AR-547109,Temperature,2.9
2019-06-12 13:46,VR2AR-547109,Temperature,2.9
2019-06-12 13:51,VR2AR-547109,Temperature,2.9
2019-06-12 13:56,VR2AR-547109,Temperature,2.9
2019-06-12 14:05,VR2AR-547109,Temperature,2.9
2019-06-12 14:10,VR2AR-547109,Temperature,2.9
2019-06-12 14:15,VR2AR-547109,Temperature,2.9
2019-06-12 14:20,VR2AR-547109,Temperature,2.9
2019-06-12 14:25,VR2AR-547109,Temperature,2.9
2019-06-12 14:30,VR2AR-547109,Temperature,2.9
2019-06-12 14:35,VR2AR-547109,Temperature,2.9
2019-06-12 14:40,VR2AR-547109,Temperature,2.9
2019-06-12 14:45,VR2AR-547109,Temperature,2.9
2019-06-12 14:50,VR2AR-547109,Temperature,2.9
2019-06-12 14:55,VR2AR-547109,Temperature,2.9
2019-06-12 15:04,VR2AR-547109,Temperature,2.9
2019-06-12 15:09,VR2AR-547109,Temperature,2.9
2019-06-12 15:14,VR2AR-547109,Temperature,2.9
2019-06-12 15:19,VR2AR-547109,Temperature,2.9
2019-06-12 15:24,VR2AR-547109,Temperature,2.9
2019-06-12 15:29,VR2AR-547109,Temperature,2.9
2019-06-12 15:34,VR2AR-547109,Temperature,2.9
2019-06-12 15:39,VR2AR-547109,Temperature,2.9
2019-06-12 15:44,VR2AR-547109,Temperature,2.9
2019-06-12 15:49,VR2AR-547109,Temperature,2.9
2019-06-12 15:54,VR2AR-547109,Temperature,2.9
2019-06-12 15:59,VR2AR-547109,Temperature,2.9
2019-06-12 16:03,VR2AR-547109,Temperature,2.9
2019-06-12 16:08,VR2AR-547109,Temperature,2.9
2019-06-12 16:13,VR2AR-547109,Temperature,2.9
2019-06-12 16:18,VR2AR-547109,Temperature,2.9
2019-06-12 16:23,VR2AR-547109,Temperature,2.9
2019-06-12 16:28,VR2AR-547109,Temperature,2.9
2019-06-12 16:33,VR2AR-547109,Temperature,3
2019-06-12 16:38,VR2AR-547109,Temperature,2.9
2019-06-12 16:43,VR2AR-547109,Temperature,2.9
2019-06-12 16:48,VR2AR-547109,Temperature,2.9
2019-06-12 16:53,VR2AR-547109,Temperature,2.9
2019-06-12 16:58,VR2AR-547109,Temperature,2.8
2019-06-12 17:02,VR2AR-547109,Temperature,2.8
2019-06-12 17:07,VR2AR-547109,Temperature,2.8
2019-06-12 17:12,VR2AR-547109,Temperature,2.8
2019-06-12 17:17,VR2AR-547109,Temperature,2.8
2019-06-12 17:22,VR2AR-547109,Temperature,2.7
